"","Datum","Warengruppe","Umsatz","Wochentag","KielerWoche","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","Feiertage","istFeiertag"
"10111",2018-03-12,"Kuchen",220.597782801046,"Montag",0,7,6.5375,5,61,"0",0
"10112",2018-03-13,"Kuchen",197.988523154526,"Dienstag",0,7,4.2625,12,61,"0",0
"10113",2018-03-14,"Kuchen",255.003439771565,"Mittwoch",0,8,3.2,8,21,"0",0
"10114",2018-03-15,"Kuchen",221.984891447054,"Donnerstag",0,8,2.4625,20,NA,"0",0
"10115",2018-03-16,"Kuchen",242.7509816604,"Freitag",0,7,0.2,28,22,"0",0
"10116",2018-03-17,"Kuchen",203.14351149049,"Samstag",0,5,-2.225,29,73,"0",0
"10117",2018-03-18,"Kuchen",262.350248482655,"Sonntag",0,1,-0.825,23,5,"0",0
"10118",2018-03-19,"Kuchen",215.890548537278,"Montag",0,0,2.3,8,5,"0",0
"10119",2018-03-20,"Kuchen",226.916512446396,"Dienstag",0,0,4.2125,17,5,"0",0
"10120",2018-03-21,"Kuchen",242.602189044112,"Mittwoch",0,7,4.7,13,22,"0",0
"10121",2018-03-22,"Kuchen",215.868776994947,"Donnerstag",0,8,5.7625,11,61,"0",0
"10122",2018-03-23,"Kuchen",230.196960739213,"Freitag",0,8,4.425,5,22,"0",0
"10123",2018-03-24,"Kuchen",201.490019493749,"Samstag",0,7,7.125,4,5,"0",0
"10124",2018-03-25,"Kuchen",231.915629885485,"Sonntag",0,7,7.625,6,0,"0",0
"10125",2018-03-26,"Kuchen",242.926355752525,"Montag",0,7,5.0375,8,61,"0",0
"10126",2018-03-27,"Kuchen",282.924196587538,"Dienstag",0,7,5.325,9,10,"0",0
"10127",2018-03-28,"Kuchen",283.799868237831,"Mittwoch",0,7,3.725,14,61,"0",0
"10128",2018-03-29,"Kuchen",330.612859203759,"Donnerstag",0,7,0.9,8,71,"0",0
"10129",2018-03-31,"Kuchen",270.269527122251,"Samstag",0,7,2.225,17,NA,"0",0
"10130",2018-04-01,"Kuchen",263.582763455614,"Sonntag",0,6,2.525,9,71,"0",0
"10131",2018-04-02,"Kuchen",270.977679806865,"Montag",0,5,6.1,8,5,"Ostermontag",1
"10132",2018-04-03,"Kuchen",236.545418753633,"Dienstag",0,7,11.775,9,61,"0",0
"10133",2018-04-04,"Kuchen",215.959999638322,"Mittwoch",0,4,13.2125,9,61,"0",0
"10134",2018-04-05,"Kuchen",217.819515040088,"Donnerstag",0,7,8.6625,19,61,"0",0
"10135",2018-04-06,"Kuchen",248.785256269089,"Freitag",0,1,9.9875,10,5,"0",0
"10136",2018-04-07,"Kuchen",222.520615126852,"Samstag",0,0,14.75,9,5,"0",0
"10137",2018-04-08,"Kuchen",267.882276884597,"Sonntag",0,0,20.5,5,5,"0",0
"10138",2018-04-09,"Kuchen",153.657833070877,"Montag",0,5,15.3125,9,5,"0",0
"10139",2018-04-10,"Kuchen",203.766868959048,"Dienstag",0,8,5.1625,21,10,"0",0
"10140",2018-04-11,"Kuchen",171.056870421619,"Mittwoch",0,8,4.7125,22,NA,"0",0
"10141",2018-04-12,"Kuchen",223.249442642863,"Donnerstag",0,5,7.975,19,5,"0",0
"10142",2018-04-13,"Kuchen",198.043150591306,"Freitag",0,6,8.7125,15,61,"0",0
"10143",2018-04-14,"Kuchen",263.225763727737,"Samstag",0,8,7.675,10,61,"0",0
"10144",2018-04-15,"Kuchen",235.556437070098,"Sonntag",0,8,9.5375,7,61,"0",0
"10145",2018-04-16,"Kuchen",213.050037060665,"Montag",0,2,13.875,8,63,"0",0
"10146",2018-04-17,"Kuchen",202.378883868381,"Dienstag",0,0,15.25,11,0,"0",0
"10147",2018-04-18,"Kuchen",200.090727495338,"Mittwoch",0,1,20.35,11,0,"0",0
"10148",2018-04-19,"Kuchen",140.220852536364,"Donnerstag",0,0,23.1125,5,0,"0",0
"10149",2018-04-20,"Kuchen",182.180586581755,"Freitag",0,0,24.375,13,0,"0",0
"10150",2018-04-21,"Kuchen",298.808866402928,"Samstag",0,1,15.6625,10,5,"0",0
"10151",2018-04-22,"Kuchen",245.414177438254,"Sonntag",0,1,14.525,11,5,"0",0
"10152",2018-04-23,"Kuchen",177.841349200267,"Montag",0,4,14.4,18,5,"0",0
"10153",2018-04-24,"Kuchen",175.701807663398,"Dienstag",0,5,12.0875,21,61,"0",0
"10154",2018-04-25,"Kuchen",234.758451361668,"Mittwoch",0,7,9.25,13,61,"0",0
"10155",2018-04-26,"Kuchen",240.164133625422,"Donnerstag",0,6,11.0875,18,61,"0",0
"10156",2018-04-27,"Kuchen",217.325667179962,"Freitag",0,5,13.0875,8,0,"0",0
"10157",2018-04-28,"Kuchen",245.17884644276,"Samstag",0,7,14.65,8,61,"0",0
"10158",2018-04-29,"Kuchen",404.964539261423,"Sonntag",0,7,8.875,9,21,"0",0
"10159",2018-04-30,"Kuchen",349.222530501407,"Montag",0,7,11.55,10,95,"0",0
"10160",2018-05-02,"Kuchen",206.162037259434,"Mittwoch",0,1,14.725,9,5,"0",0
"10161",2018-05-03,"Kuchen",211.877965418872,"Donnerstag",0,1,12.5,14,0,"0",0
"10162",2018-05-04,"Kuchen",248.601470830409,"Freitag",0,0,12.1875,10,5,"0",0
"10163",2018-05-05,"Kuchen",302.514155462507,"Samstag",0,0,14.75,9,5,"0",0
"10164",2018-05-06,"Kuchen",203.180786094859,"Sonntag",0,0,18.9125,10,NA,"0",0
"10165",2018-05-07,"Kuchen",191.151457196548,"Montag",0,0,20.825,11,0,"0",0
"10166",2018-05-08,"Kuchen",239.071406039709,"Dienstag",0,0,22.3875,14,5,"0",0
"10167",2018-05-09,"Kuchen",257.128869229207,"Mittwoch",0,0,23.3,12,NA,"0",0
"10168",2018-05-10,"Kuchen",301.198360686431,"Donnerstag",0,5,20.525,9,95,"Christi Himmelfahrt",1
"10169",2018-05-11,"Kuchen",283.014844834372,"Freitag",0,1,15.1,8,NA,"0",0
"10170",2018-05-12,"Kuchen",279.270036711318,"Samstag",0,5,17.3375,10,0,"0",0
"10171",2018-05-13,"Kuchen",292.453462601628,"Sonntag",0,2,17.25,12,10,"0",0
"10172",2018-05-14,"Kuchen",256.374272515731,"Montag",0,0,18.8875,11,5,"0",0
"10173",2018-05-15,"Kuchen",237.920001987091,"Dienstag",0,0,18,9,0,"0",0
"10174",2018-05-16,"Kuchen",200.828305480515,"Mittwoch",0,5,20.5625,13,21,"0",0
"10175",2018-05-17,"Kuchen",208.662279549737,"Donnerstag",0,3,15.2875,10,5,"0",0
"10176",2018-05-18,"Kuchen",252.589701591671,"Freitag",0,7,14.75,9,0,"0",0
"10177",2018-05-19,"Kuchen",325.731571782838,"Samstag",0,6,14.9125,8,0,"0",0
"10178",2018-05-20,"Kuchen",330.380607140183,"Sonntag",0,0,18.9,13,5,"0",0
"10179",2018-05-22,"Kuchen",246.919595782246,"Dienstag",0,0,20.325,13,5,"0",0
"10180",2018-05-23,"Kuchen",261.987888413387,"Mittwoch",0,0,20.1625,10,0,"0",0
"10181",2018-05-24,"Kuchen",282.324748821077,"Donnerstag",0,0,20.35,15,5,"0",0
"10182",2018-05-25,"Kuchen",263.537547106143,"Freitag",0,0,19.775,16,5,"0",0
"10183",2018-05-26,"Kuchen",256.302811541552,"Samstag",0,0,19.875,11,5,"0",0
"10184",2018-05-27,"Kuchen",296.455672065359,"Sonntag",0,7,16.425,12,20,"0",0
"10185",2018-05-28,"Kuchen",249.516309840441,"Montag",0,2,20.2125,10,5,"0",0
"10186",2018-05-29,"Kuchen",245.468318245709,"Dienstag",0,0,23.4625,14,5,"0",0
"10187",2018-05-30,"Kuchen",259.960133518037,"Mittwoch",0,1,23.1875,11,17,"0",0
"10188",2018-05-31,"Kuchen",270.054824412474,"Donnerstag",0,0,21.8875,14,5,"0",0
"10189",2018-06-01,"Kuchen",299.63206566763,"Freitag",0,0,21.375,12,5,"0",0
"10190",2018-06-02,"Kuchen",340.519101625788,"Samstag",0,1,22.8875,10,5,"0",0
"10191",2018-06-03,"Kuchen",240.282735776938,"Sonntag",0,7,19.275,9,0,"0",0
"10192",2018-06-04,"Kuchen",255.7161632198,"Montag",0,5,19.25,14,20,"0",0
"10193",2018-06-05,"Kuchen",246.324696666008,"Dienstag",0,0,19.7,10,5,"0",0
"10194",2018-06-06,"Kuchen",315.690602059227,"Mittwoch",0,0,22.15,14,5,"0",0
"10195",2018-06-07,"Kuchen",266.727369278352,"Donnerstag",0,0,23.6875,10,NA,"0",0
"10196",2018-06-08,"Kuchen",232.592176274025,"Freitag",0,0,22.7375,9,0,"0",0
"10197",2018-06-09,"Kuchen",327.610879192418,"Samstag",0,6,22.1125,7,61,"0",0
"10198",2018-06-10,"Kuchen",295.973083553428,"Sonntag",0,7,19.1,8,61,"0",0
"10199",2018-06-11,"Kuchen",239.932103508815,"Montag",0,6,18.5125,15,NA,"0",0
"10200",2018-06-12,"Kuchen",312.454285079194,"Dienstag",0,8,15.3125,12,20,"0",0
"10201",2018-06-13,"Kuchen",311.402992365135,"Mittwoch",0,7,16.4,14,61,"0",0
"10202",2018-06-14,"Kuchen",232.553710596851,"Donnerstag",0,5,20.9,10,NA,"0",0
"10203",2018-06-15,"Kuchen",280.704349405747,"Freitag",0,4,19.2,7,0,"0",0
"10204",2018-06-16,"Kuchen",209.362082944004,"Samstag",1,5,21.325,7,95,"0",0
"10205",2018-06-17,"Kuchen",351.208968634828,"Sonntag",1,5,18.275,12,61,"0",0
"10206",2018-06-18,"Kuchen",368.908774188599,"Montag",1,7,17.6375,9,61,"0",0
"10207",2018-06-19,"Kuchen",271.817641139495,"Dienstag",1,3,19.2375,16,21,"0",0
"10208",2018-06-20,"Kuchen",329.991266466933,"Mittwoch",1,3,23.65,13,0,"0",0
"10209",2018-06-21,"Kuchen",301.074413373322,"Donnerstag",1,7,11.5625,15,65,"0",0
"10210",2018-06-22,"Kuchen",349.50958339019,"Freitag",1,5,15.575,20,61,"0",0
"10211",2018-06-23,"Kuchen",662.369320660577,"Samstag",1,7,14.3,18,61,"0",0
"10212",2018-06-24,"Kuchen",275.941582346904,"Sonntag",1,6,16.2375,10,21,"0",0
"10213",2018-06-25,"Kuchen",230.864354449729,"Montag",0,6,17.175,13,21,"0",0
"10214",2018-06-26,"Kuchen",413.524339016232,"Dienstag",0,3,20.075,6,21,"0",0
"10215",2018-06-27,"Kuchen",237.797068733578,"Mittwoch",0,0,22.0125,11,5,"0",0
"10216",2018-06-28,"Kuchen",266.230348521234,"Donnerstag",0,0,22.125,9,0,"0",0
"10217",2018-06-29,"Kuchen",301.333621469614,"Freitag",0,0,21.85,15,5,"0",0
"10218",2018-06-30,"Kuchen",372.572022832728,"Samstag",0,0,21.2375,10,5,"0",0
"10219",2018-07-01,"Kuchen",313.693570417633,"Sonntag",0,0,21.0625,12,5,"0",0
"10220",2018-07-02,"Kuchen",299.485142926572,"Montag",0,0,22.525,11,5,"0",0
"10221",2018-07-03,"Kuchen",375.183777236051,"Dienstag",0,0,22.4875,9,5,"0",0
"10222",2018-07-04,"Kuchen",320.560420020722,"Mittwoch",0,5,19.7,9,NA,"0",0
"10223",2018-07-05,"Kuchen",326.454338026984,"Donnerstag",0,7,17.5,12,20,"0",0
"10224",2018-07-06,"Kuchen",341.902764855412,"Freitag",0,0,20.5125,18,5,"0",0
"10225",2018-07-07,"Kuchen",356.139309359314,"Samstag",0,0,20.25,19,5,"0",0
"10226",2018-07-08,"Kuchen",280.607920878796,"Sonntag",0,0,23,10,5,"0",0
"10227",2018-07-09,"Kuchen",341.583244542908,"Montag",0,6,16.75,18,0,"0",0
"10228",2018-07-10,"Kuchen",314.82901140181,"Dienstag",0,2,18.675,15,5,"0",0
"10229",2018-07-11,"Kuchen",372.322714037489,"Mittwoch",0,7,19.625,12,21,"0",0
"10230",2018-07-12,"Kuchen",284.685669931316,"Donnerstag",0,1,26.075,14,NA,"0",0
"10231",2018-07-13,"Kuchen",279.348150312173,"Freitag",0,0,23.975,13,5,"0",0
"10232",2018-07-14,"Kuchen",274.125088686032,"Samstag",0,7,17.7625,12,0,"0",0
"10233",2018-07-15,"Kuchen",202.681914741377,"Sonntag",0,2,23.2,9,5,"0",0
"10234",2018-07-16,"Kuchen",251.142432205376,"Montag",0,0,24.25,9,5,"0",0
"10235",2018-07-17,"Kuchen",307.595292672601,"Dienstag",0,0,26.775,10,NA,"0",0
"10236",2018-07-18,"Kuchen",347.857481802793,"Mittwoch",0,3,23.866666,13,0,"0",0
"10237",2018-07-19,"Kuchen",345.908520540692,"Donnerstag",0,2,22.575,13,NA,"0",0
"10238",2018-07-20,"Kuchen",214.679932896498,"Freitag",0,0,22.775,9,0,"0",0
"10239",2018-07-21,"Kuchen",240.699232662494,"Samstag",0,0,25.0625,10,0,"0",0
"10240",2018-07-22,"Kuchen",259.770398937938,"Sonntag",0,1,25.0375,13,5,"0",0
"10241",2018-07-23,"Kuchen",353.698258875291,"Montag",0,3,24.8375,10,NA,"0",0
"10242",2018-07-24,"Kuchen",240.303089815913,"Dienstag",0,0,28.1,10,5,"0",0
"10243",2018-07-25,"Kuchen",230.939921303496,"Mittwoch",0,1,28.425,11,61,"0",0
"10244",2018-07-26,"Kuchen",326.00606375453,"Donnerstag",0,0,28.875,12,5,"0",0
"10245",2018-07-27,"Kuchen",297.867852888248,"Freitag",0,0,27.5875,16,5,"0",0
"10246",2018-07-28,"Kuchen",290.024007470062,"Samstag",0,3,28.75,11,95,"0",0
"10247",2018-07-29,"Kuchen",335.823557263961,"Sonntag",0,0,24.55,6,NA,"0",0
"10248",2018-07-30,"Kuchen",324.965347777888,"Montag",0,6,27.7875,10,21,"0",0
"10249",2018-07-31,"Kuchen",261.341312948599,"Dienstag",0,5,31.2875,11,NA,"0",0
"10250",2018-08-01,"Kuchen",282.335530271774,"Mittwoch",0,0,23.7625,10,0,"0",0
"10251",2018-08-02,"Kuchen",296.637291883386,"Donnerstag",0,0,26.1875,10,0,"0",0
"10252",2018-08-03,"Kuchen",281.728655527194,"Freitag",0,1,27.6625,10,0,"0",0
"10253",2018-08-04,"Kuchen",368.861766308427,"Samstag",0,4,25.1375,12,NA,"0",0
"10254",2018-08-05,"Kuchen",282.019925849798,"Sonntag",0,7,21.3,14,61,"0",0
"10255",2018-08-06,"Kuchen",322.857577355047,"Montag",0,0,23.1,5,0,"0",0
"10256",2018-08-07,"Kuchen",246.664176130582,"Dienstag",0,0,32.671428,7,NA,"0",0
"10257",2018-08-08,"Kuchen",243.510232591844,"Mittwoch",0,4,28.15,10,NA,"0",0
"10258",2018-08-09,"Kuchen",314.789565720808,"Donnerstag",0,5,24.575,13,21,"0",0
"10259",2018-08-10,"Kuchen",377.69578756547,"Freitag",0,5,17.325,16,61,"0",0
"10260",2018-08-11,"Kuchen",344.643560545804,"Samstag",0,6,15.5,13,61,"0",0
"10261",2018-08-12,"Kuchen",350.612944380961,"Sonntag",0,7,18.375,9,61,"0",0
"10262",2018-08-13,"Kuchen",289.292017280164,"Montag",0,7,21.9125,8,61,"0",0
"10263",2018-08-14,"Kuchen",293.783739547271,"Dienstag",0,5,21.8,16,61,"0",0
"10264",2018-08-15,"Kuchen",283.677371335255,"Mittwoch",0,6,21.9875,13,21,"0",0
"10265",2018-08-16,"Kuchen",344.311685300663,"Donnerstag",0,3,25.075,9,0,"0",0
"10266",2018-08-17,"Kuchen",354.535727402226,"Freitag",0,7,19.55,9,61,"0",0
"10267",2018-08-18,"Kuchen",394.431938430451,"Samstag",0,4,21.75,10,NA,"0",0
"10268",2018-08-19,"Kuchen",375.888552573842,"Sonntag",0,7,21.3875,10,NA,"0",0
"10269",2018-08-20,"Kuchen",268.928859434355,"Montag",0,6,19.6,13,21,"0",0
"10270",2018-08-21,"Kuchen",332.175460393024,"Dienstag",0,4,19.7875,8,NA,"0",0
"10271",2018-08-22,"Kuchen",354.537655566648,"Mittwoch",0,0,26.6375,8,NA,"0",0
"10272",2018-08-23,"Kuchen",283.253073240924,"Donnerstag",0,5,22.575,11,5,"0",0
"10273",2018-08-24,"Kuchen",328.556396902159,"Freitag",0,5,17.1,15,61,"0",0
"10274",2018-08-25,"Kuchen",428.64026528542,"Samstag",0,7,12.9,6,63,"0",0
"10275",2018-08-26,"Kuchen",425.185962947137,"Sonntag",0,3,16.9875,12,21,"0",0
"10276",2018-08-27,"Kuchen",307.875416787328,"Montag",0,6,16.5375,13,63,"0",0
"10277",2018-08-28,"Kuchen",294.1284424399,"Dienstag",0,6,18.6125,9,61,"0",0
"10278",2018-08-29,"Kuchen",322.838403883855,"Mittwoch",0,0,22.7,12,0,"0",0
"10279",2018-08-30,"Kuchen",341.947787994962,"Donnerstag",0,7,15.4625,13,63,"0",0
"10280",2018-08-31,"Kuchen",345.699395058209,"Freitag",0,4,18.725,11,0,"0",0
"10281",2018-09-01,"Kuchen",302.014769219766,"Samstag",0,2,18.1125,8,NA,"0",0
"10282",2018-09-02,"Kuchen",358.101812673099,"Sonntag",0,1,18.95,11,5,"0",0
"10283",2018-09-03,"Kuchen",383.918621854381,"Montag",0,2,21.0125,13,21,"0",0
"10284",2018-09-04,"Kuchen",288.086867047829,"Dienstag",0,1,20.525,11,5,"0",0
"10285",2018-09-05,"Kuchen",263.40400154454,"Mittwoch",0,2,20.2875,11,0,"0",0
"10286",2018-09-06,"Kuchen",349.455995606569,"Donnerstag",0,0,21.275,11,0,"0",0
"10287",2018-09-07,"Kuchen",326.848504364764,"Freitag",0,7,17.475,12,61,"0",0
"10288",2018-09-08,"Kuchen",333.721216852914,"Samstag",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"10289",2018-09-09,"Kuchen",328.553688003439,"Sonntag",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"10290",2018-09-10,"Kuchen",291.947001127517,"Montag",0,5,19.2375,12,NA,"0",0
"10291",2018-09-11,"Kuchen",260.045429193164,"Dienstag",0,7,16.55,12,61,"0",0
"10292",2018-09-12,"Kuchen",346.367199592124,"Mittwoch",0,7,14.3,11,61,"0",0
"10293",2018-09-13,"Kuchen",301.847271509139,"Donnerstag",0,4,17.3375,7,0,"0",0
"10294",2018-09-14,"Kuchen",339.677370993786,"Freitag",0,3,17.1125,9,NA,"0",0
"10295",2018-09-15,"Kuchen",331.717101780259,"Samstag",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"10296",2018-09-16,"Kuchen",330.762626145486,"Sonntag",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"10297",2018-09-17,"Kuchen",324.043035657016,"Montag",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"10298",2018-09-18,"Kuchen",268.925721639807,"Dienstag",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"10299",2018-09-19,"Kuchen",243.896398448257,"Mittwoch",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"10300",2018-09-20,"Kuchen",367.942397171631,"Donnerstag",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"10301",2018-09-21,"Kuchen",275.736400020779,"Freitag",0,6,14.957142,16,61,"0",0
"10302",2018-09-22,"Kuchen",366.827752858708,"Samstag",0,4,13.025,20,61,"0",0
"10303",2018-09-23,"Kuchen",250.377966509288,"Sonntag",0,6,11.65,6,61,"0",0
"10304",2018-09-24,"Kuchen",265.159116287185,"Montag",0,2,11.2875,17,21,"0",0
"10305",2018-09-25,"Kuchen",342.492471436173,"Dienstag",0,3,12.7625,9,0,"0",0
"10306",2018-09-26,"Kuchen",278.179652299443,"Mittwoch",0,7,14.2375,16,61,"0",0
"10307",2018-09-27,"Kuchen",308.571847481062,"Donnerstag",0,7,17.6,13,0,"0",0
"10308",2018-09-28,"Kuchen",304.731038037808,"Freitag",0,1,12.8625,15,21,"0",0
"10309",2018-09-29,"Kuchen",306.112347844764,"Samstag",0,6,13.1,10,61,"0",0
"10310",2018-09-30,"Kuchen",284.729853079882,"Sonntag",0,5,13.9625,12,21,"0",0
"10311",2018-10-01,"Kuchen",320.598457935244,"Montag",0,5,11.1625,12,21,"0",0
"10312",2018-10-02,"Kuchen",301.354803086894,"Dienstag",0,6,10,18,61,"0",0
"10313",2018-10-03,"Kuchen",326.543889619925,"Mittwoch",0,4,12.2875,18,21,"Tag der Deutschen Einheit",1
"10314",2018-10-04,"Kuchen",253.439267156696,"Donnerstag",0,7,14.2625,8,61,"0",0
"10315",2018-10-05,"Kuchen",267.84661211075,"Freitag",0,0,18.1125,8,5,"0",0
"10316",2018-10-06,"Kuchen",322.415343398277,"Samstag",0,1,14.3375,6,10,"0",0
"10317",2018-10-07,"Kuchen",223.752867573217,"Sonntag",0,1,11.4,10,5,"0",0
"10318",2018-10-08,"Kuchen",262.240946653367,"Montag",0,5,13.0625,10,NA,"0",0
"10319",2018-10-09,"Kuchen",262.722361086237,"Dienstag",0,3,15.125,9,0,"0",0
"10320",2018-10-10,"Kuchen",258.424144350226,"Mittwoch",0,0,17.1,6,10,"0",0
"10321",2018-10-11,"Kuchen",302.924726445163,"Donnerstag",0,0,19.633333,7,0,"0",0
"10322",2018-10-12,"Kuchen",318.266649563141,"Freitag",0,0,21.4125,7,NA,"0",0
"10323",2018-10-13,"Kuchen",309.349255547941,"Samstag",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"10324",2018-10-14,"Kuchen",324.569468201183,"Sonntag",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"10325",2018-10-15,"Kuchen",223.252777777695,"Montag",0,0,20.7875,6,0,"0",0
"10326",2018-10-16,"Kuchen",272.620940134406,"Dienstag",0,7,19.0625,6,10,"0",0
"10327",2018-10-17,"Kuchen",239.97502482657,"Mittwoch",0,2,20.8375,5,5,"0",0
"10328",2018-10-18,"Kuchen",260.142996531795,"Donnerstag",0,1,12.816666,12,5,"0",0
"10329",2018-10-19,"Kuchen",278.984817972211,"Freitag",0,3,10.925,6,5,"0",0
"10330",2018-10-20,"Kuchen",334.004431216865,"Samstag",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"10331",2018-10-21,"Kuchen",229.481628810877,"Sonntag",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"10332",2018-10-22,"Kuchen",288.959920477265,"Montag",0,2,11.1,14,0,"0",0
"10333",2018-10-23,"Kuchen",235.714715442737,"Dienstag",0,7,11.925,23,63,"0",0
"10334",2018-10-24,"Kuchen",230.386876997801,"Mittwoch",0,4,10.357142,11,0,"0",0
"10335",2018-10-25,"Kuchen",312.617746761558,"Donnerstag",0,6,11.125,19,21,"0",0
"10336",2018-10-26,"Kuchen",286.478389038453,"Freitag",0,7,10.325,9,63,"0",0
"10337",2018-10-27,"Kuchen",347.569124972929,"Samstag",0,7,5.8375,13,63,"0",0
"10338",2018-10-28,"Kuchen",304.647551756262,"Sonntag",0,2,5.5875,14,0,"0",0
"10339",2018-10-29,"Kuchen",252.98878712456,"Montag",0,7,7.3625,17,21,"0",0
"10340",2018-10-30,"Kuchen",254.702791496039,"Dienstag",0,7,10.6375,11,20,"0",0
"10341",2018-11-01,"Kuchen",270.526114373962,"Donnerstag",0,5,11.725,8,0,"0",0
"10342",2018-11-02,"Kuchen",259.998842126789,"Freitag",0,6,10.675,12,61,"0",0
"10343",2018-11-03,"Kuchen",313.814927269917,"Samstag",0,0,8.7,5,10,"0",0
"10344",2018-11-04,"Kuchen",256.437279861067,"Sonntag",0,8,8.225,5,10,"0",0
"10345",2018-11-05,"Kuchen",229.813180645466,"Montag",0,8,10.4125,6,10,"0",0
"10346",2018-11-06,"Kuchen",210.285584511574,"Dienstag",0,7,8.5375,5,45,"0",0
"10347",2018-11-07,"Kuchen",229.930230157014,"Mittwoch",0,1,11.0875,4,28,"0",0
"10348",2018-11-08,"Kuchen",218.871663388756,"Donnerstag",0,6,11.625,7,20,"0",0
"10349",2018-11-09,"Kuchen",210.753998657528,"Freitag",0,7,9.3,6,61,"0",0
"10350",2018-11-10,"Kuchen",278.329823624469,"Samstag",0,7,11.425,8,61,"0",0
"10351",2018-11-11,"Kuchen",271.763919158486,"Sonntag",0,7,12.2375,8,61,"0",0
"10352",2018-11-12,"Kuchen",160.216386493527,"Montag",0,7,10.5375,4,61,"0",0
"10353",2018-11-13,"Kuchen",214.742732988873,"Dienstag",0,7,10.325,9,61,"0",0
"10354",2018-11-14,"Kuchen",170.581901861469,"Mittwoch",0,7,8.4375,7,10,"0",0
"10355",2018-11-15,"Kuchen",213.859066629832,"Donnerstag",0,2,10.35,6,5,"0",0
"10356",2018-11-16,"Kuchen",226.396485400323,"Freitag",0,0,8.2625,7,10,"0",0
"10357",2018-11-17,"Kuchen",284.054640274596,"Samstag",0,0,5.375,10,10,"0",0
"10358",2018-11-18,"Kuchen",309.685979971816,"Sonntag",0,7,6.75,14,0,"0",0
"10359",2018-11-19,"Kuchen",189.900762635689,"Montag",0,6,5.775,21,61,"0",0
"10360",2018-11-20,"Kuchen",172.456401272139,"Dienstag",0,7,4.725,16,NA,"0",0
"10361",2018-11-21,"Kuchen",239.658287118545,"Mittwoch",0,7,3.05,12,0,"0",0
"10362",2018-11-22,"Kuchen",209.354468181905,"Donnerstag",0,8,1.5125,9,21,"0",0
"10363",2018-11-23,"Kuchen",238.297999772144,"Freitag",0,8,1.8875,6,10,"0",0
"10364",2018-11-24,"Kuchen",274.826227478074,"Samstag",0,8,3.025,4,10,"0",0
"10365",2018-11-25,"Kuchen",323.241489954775,"Sonntag",0,8,5.1625,12,53,"0",0
"10366",2018-11-26,"Kuchen",205.747990756878,"Montag",0,7,4.95,12,61,"0",0
"10367",2018-11-27,"Kuchen",196.501626869402,"Dienstag",0,8,2.1625,3,NA,"0",0
"10368",2018-11-28,"Kuchen",207.09139086838,"Mittwoch",0,3,1.5,10,5,"0",0
"10369",2018-11-29,"Kuchen",214.086216700227,"Donnerstag",0,7,3.3,10,61,"0",0
"10370",2018-11-30,"Kuchen",258.149893863212,"Freitag",0,5,7.8375,8,NA,"0",0
"10371",2018-12-01,"Kuchen",275.961124610077,"Samstag",0,7,7.1625,8,61,"0",0
"10372",2018-12-02,"Kuchen",294.545549836277,"Sonntag",0,7,8.15,8,61,"0",0
"10373",2018-12-03,"Kuchen",179.845683009259,"Montag",0,7,10.825,12,61,"0",0
"10374",2018-12-04,"Kuchen",189.557177755603,"Dienstag",0,1,5.442857,14,21,"0",0
"10375",2018-12-05,"Kuchen",204.424633396526,"Mittwoch",0,1,3.7375,6,0,"0",0
"10376",2018-12-06,"Kuchen",255.068667782146,"Donnerstag",0,7,6.725,7,61,"0",0
"10377",2018-12-07,"Kuchen",288.844547832586,"Freitag",0,7,10.825,9,61,"0",0
"10378",2018-12-08,"Kuchen",218.032060636754,"Samstag",0,8,7.475,18,61,"0",0
"10379",2018-12-09,"Kuchen",279.251001659468,"Sonntag",0,7,6.95,18,61,"0",0
"10380",2018-12-10,"Kuchen",235.576084222952,"Montag",0,5,4.9125,15,21,"0",0
"10381",2018-12-11,"Kuchen",202.887483393337,"Dienstag",0,6,4.6375,11,NA,"0",0
"10382",2018-12-12,"Kuchen",190.153573552686,"Mittwoch",0,7,4.175,12,21,"0",0
"10383",2018-12-13,"Kuchen",189.763196501523,"Donnerstag",0,7,2.925,10,61,"0",0
"10384",2018-12-14,"Kuchen",196.651840151555,"Freitag",0,7,2.175,12,22,"0",0
"10385",2018-12-15,"Kuchen",181.836262153574,"Samstag",0,7,0.5375,7,NA,"0",0
"10386",2018-12-16,"Kuchen",252.410054854,"Sonntag",0,7,0.2,9,NA,"0",0
"10387",2018-12-17,"Kuchen",191.500727978092,"Montag",0,8,0.65,6,20,"0",0
"10388",2018-12-18,"Kuchen",161.930274870856,"Dienstag",0,7,5.3125,6,21,"0",0
