"","Datum","Warengruppe","Umsatz","Wochentag","KielerWoche","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode"
"7825",2017-09-22,"Konditorei",124.437971009734,"Mittwoch",NA,1,15.5875,8,0
"7826",2017-09-23,"Konditorei",115.424979093864,"Samstag",NA,0,15.85,9,0
"7827",2017-09-24,"Konditorei",127.401678704986,"Sonntag",NA,7,15.8125,9,53
"7828",2017-09-25,"Konditorei",74.3141459605716,"Freitag",NA,6,16.225,15,21
"7829",2017-09-26,"Konditorei",94.6818951864422,"Montag",NA,7,15.725,12,10
"7830",2017-09-27,"Konditorei",133.989626407905,"Donnerstag",NA,7,16.575,10,61
"7831",2017-09-28,"Konditorei",82.4398329280654,"Dienstag",NA,7,15.1125,7,21
"7832",2017-09-29,"Konditorei",71.2151385609368,"Mittwoch",NA,2,19.1,6,10
"7833",2017-09-30,"Konditorei",112.086476181802,"Samstag",NA,7,15.1125,6,61
"7834",2017-10-01,"Konditorei",119.721159552674,"Sonntag",NA,2,16.2875,6,NA
"7835",2017-10-02,"Konditorei",126.071295121593,"Freitag",NA,6,15.15,13,61
"7836",2017-10-03,"Konditorei",101.792055481683,"Montag",NA,5,14.2625,14,61
"7837",2017-10-04,"Konditorei",115.678569385776,"Donnerstag",NA,NA,NA,NA,NA
"7838",2017-10-05,"Konditorei",70.4858285269834,"Dienstag",NA,NA,NA,NA,NA
"7839",2017-10-06,"Konditorei",103.16144725653,"Mittwoch",NA,1,13.8875,13,3
"7840",2017-10-07,"Konditorei",103.650210918019,"Samstag",NA,7,10.65,10,61
"7841",2017-10-08,"Konditorei",118.938664337959,"Sonntag",NA,0,12.025,12,5
"7842",2017-10-09,"Konditorei",76.1177358620485,"Freitag",NA,5,12.475,8,20
"7843",2017-10-10,"Konditorei",110.661209951436,"Montag",NA,7,14.05,9,63
"7844",2017-10-11,"Konditorei",90.6871368907518,"Donnerstag",NA,7,14.6375,12,63
"7845",2017-10-12,"Konditorei",109.42439769063,"Dienstag",NA,6,13.1875,24,21
"7846",2017-10-13,"Konditorei",96.1391372363473,"Mittwoch",NA,6,14.1625,8,10
"7847",2017-10-14,"Konditorei",105.880424204381,"Samstag",NA,8,15.7625,12,61
"7848",2017-10-15,"Konditorei",110.59613031501,"Sonntag",NA,2,17.8125,5,28
"7849",2017-10-16,"Konditorei",65.28304080857,"Freitag",NA,5,17.9375,7,10
"7850",2017-10-17,"Konditorei",99.9413715060664,"Montag",NA,7,14.725,13,NA
"7851",2017-10-18,"Konditorei",73.6351679261642,"Donnerstag",NA,4,14.8125,6,0
"7852",2017-10-19,"Konditorei",88.9842612034695,"Dienstag",NA,6,14.85,9,10
"7853",2017-10-20,"Konditorei",88.789735684959,"Mittwoch",NA,7,14.175,6,61
"7854",2017-10-21,"Konditorei",71.9549799025099,"Samstag",NA,7,13.0375,6,61
"7855",2017-10-22,"Konditorei",141.570674941224,"Sonntag",NA,7,11.025,7,61
"7856",2017-10-24,"Konditorei",75.4340794492615,"Montag",NA,7,11.925,8,61
"7857",2017-10-25,"Konditorei",75.9440236567326,"Donnerstag",NA,7,14.225,16,61
"7858",2017-10-26,"Konditorei",69.2166148870859,"Dienstag",NA,5,13.475,12,NA
"7859",2017-10-27,"Konditorei",84.9729009630813,"Mittwoch",NA,4,11.95,13,NA
"7860",2017-10-28,"Konditorei",84.7181597046104,"Samstag",NA,7,11.2125,17,61
"7861",2017-10-29,"Konditorei",188.060080793949,"Sonntag",NA,2,9.9,20,21
"7862",2017-10-30,"Konditorei",112.065132966806,"Freitag",NA,NA,8.1,11,NA
"7863",2017-11-01,"Konditorei",98.0318713367873,"Donnerstag",NA,NA,12.975,12,NA
"7864",2017-11-02,"Konditorei",88.1013345443344,"Dienstag",NA,NA,11.6875,13,NA
"7865",2017-11-03,"Konditorei",106.096523245485,"Mittwoch",NA,NA,9.4375,7,NA
"7866",2017-11-04,"Konditorei",109.222501265096,"Samstag",NA,NA,10.2625,5,NA
"7867",2017-11-05,"Konditorei",124.299324033764,"Sonntag",NA,NA,9.8,8,NA
"7868",2017-11-06,"Konditorei",111.788238328584,"Freitag",NA,NA,8.2125,7,NA
"7869",2017-11-07,"Konditorei",86.9727880092749,"Montag",NA,NA,6.7875,5,NA
"7870",2017-11-08,"Konditorei",57.4307648731101,"Donnerstag",NA,NA,8.625,9,NA
"7871",2017-11-09,"Konditorei",85.9012447876685,"Dienstag",NA,6,8.55,9,10
"7872",2017-11-10,"Konditorei",90.6032979375086,"Mittwoch",NA,7,7.5375,16,61
"7873",2017-11-11,"Konditorei",66.8614663661573,"Samstag",NA,5,5.2375,8,63
"7874",2017-11-12,"Konditorei",83.0976926899882,"Sonntag",NA,7,5.575,7,61
"7875",2017-11-13,"Konditorei",82.3642985095159,"Freitag",NA,2,5.9,9,10
"7876",2017-11-14,"Konditorei",58.1961873251979,"Montag",NA,7,6.3875,11,61
"7877",2017-11-15,"Konditorei",59.1893911242765,"Donnerstag",NA,7,9.375,7,61
"7878",2017-11-16,"Konditorei",75.8626488820213,"Dienstag",NA,8,8.8125,8,61
"7879",2017-11-17,"Konditorei",96.6710768425079,"Mittwoch",NA,3,7.725,10,21
"7880",2017-11-18,"Konditorei",96.5296309772985,"Samstag",NA,5,5.35,12,65
"7881",2017-11-19,"Konditorei",154.383032558196,"Sonntag",NA,3,6.25,15,21
"7882",2017-11-20,"Konditorei",111.476838489444,"Freitag",NA,6,5.9625,6,NA
"7883",2017-11-21,"Konditorei",64.3810013758833,"Montag",NA,7,4.9875,5,61
"7884",2017-11-22,"Konditorei",83.6271552790891,"Donnerstag",NA,7,10.6125,10,61
"7885",2017-11-23,"Konditorei",70.1707252886897,"Dienstag",NA,7,12.225,16,61
"7886",2017-11-24,"Konditorei",70.6335174431476,"Mittwoch",NA,7,6.9875,8,61
"7887",2017-11-25,"Konditorei",90.8353847015468,"Samstag",NA,7,2.775,5,45
"7888",2017-11-26,"Konditorei",92.2603367987658,"Sonntag",NA,7,4.65,12,61
"7889",2017-11-27,"Konditorei",64.2844868038263,"Freitag",NA,7,4.5625,14,61
"7890",2017-11-28,"Konditorei",48.0143138187276,"Montag",NA,7,5.4875,12,61
"7891",2017-11-29,"Konditorei",77.5327836643724,"Donnerstag",NA,7,4.225,6,61
"7892",2017-11-30,"Konditorei",78.2830286316067,"Dienstag",NA,7,2.8125,4,10
"7893",2017-12-01,"Konditorei",105.62151938692,"Mittwoch",NA,6,4.3625,8,68
"7894",2017-12-02,"Konditorei",59.7973625803037,"Samstag",NA,7,0.375,8,61
"7895",2017-12-03,"Konditorei",85.7198085315545,"Sonntag",NA,7,5.225,7,61
"7896",2017-12-04,"Konditorei",61.9317821102238,"Freitag",NA,2,5.3375,12,NA
"7897",2017-12-05,"Konditorei",64.6018844575141,"Montag",NA,7,8.65,17,21
"7898",2017-12-06,"Konditorei",55.4146458133456,"Donnerstag",NA,7,8.9,17,0
"7899",2017-12-07,"Konditorei",54.0088391818527,"Dienstag",NA,8,5.7625,13,61
"7900",2017-12-08,"Konditorei",66.7982079927858,"Mittwoch",NA,6,1.675,10,73
"7901",2017-12-09,"Konditorei",87.7636303187285,"Samstag",NA,3,3.5125,10,61
"7902",2017-12-10,"Konditorei",94.5176183054956,"Sonntag",NA,7,0.9875,9,22
"7903",2017-12-11,"Konditorei",50.7247058487075,"Freitag",NA,8,2.2375,14,61
"7904",2017-12-12,"Konditorei",72.7722091983781,"Montag",NA,7,1.55,12,68
"7905",2017-12-13,"Konditorei",69.1482504619048,"Donnerstag",NA,7,1.9875,12,69
"7906",2017-12-14,"Konditorei",119.269465537394,"Dienstag",NA,7,3.025,12,61
"7907",2017-12-15,"Konditorei",57.2667627264866,"Mittwoch",NA,7,3.0375,9,20
"7908",2017-12-16,"Konditorei",97.1892500286851,"Samstag",NA,1,3.275,10,10
"7909",2017-12-17,"Konditorei",92.361263176262,"Sonntag",NA,3,1.1375,7,10
"7910",2017-12-18,"Konditorei",81.2271727353582,"Freitag",NA,5,2.4625,6,10
"7911",2017-12-19,"Konditorei",52.3839050076527,"Montag",NA,7,5.9125,7,20
"7912",2017-12-20,"Konditorei",77.2921009482261,"Donnerstag",NA,7,6.6375,6,20
"7913",2017-12-21,"Konditorei",44.4505511017174,"Dienstag",NA,7,6.2375,10,21
"7914",2017-12-22,"Konditorei",73.7634925924467,"Mittwoch",NA,7,5.7625,9,10
"7915",2017-12-23,"Konditorei",78.8723916371377,"Samstag",NA,7,7.8,19,61
"7916",2017-12-24,"Konditorei",75.1339574883147,"Sonntag",NA,7,8.1125,16,61
"7917",2017-12-27,"Konditorei",96.1240109274297,"Donnerstag",NA,7,4.6125,7,21
"7918",2017-12-28,"Konditorei",90.1810564800637,"Dienstag",NA,4,4.0875,11,61
"7919",2017-12-29,"Konditorei",82.3731844631151,"Mittwoch",NA,5,2.8125,11,61
"7920",2017-12-30,"Konditorei",106.289227675639,"Samstag",NA,7,4.05,10,61
"7921",2017-12-31,"Konditorei",44.1758294041723,"Sonntag",NA,7,8.25,16,63
"7922",2018-01-02,"Konditorei",99.6130902579496,"Montag",NA,6,5.7,8,61
"7923",2018-01-03,"Konditorei",106.317961739392,"Donnerstag",NA,7,6.475,11,61
"7924",2018-01-04,"Konditorei",101.399181602323,"Dienstag",NA,6,5.5125,7,61
"7925",2018-01-05,"Konditorei",104.363824844901,"Mittwoch",NA,8,4.325,10,61
"7926",2018-01-06,"Konditorei",90.7575736757768,"Samstag",NA,7,3.1875,8,61
"7927",2018-01-07,"Konditorei",140.028867884019,"Sonntag",NA,0,0.65,8,NA
"7928",2018-01-08,"Konditorei",115.803557985459,"Freitag",NA,1,0.9875,7,5
"7929",2018-01-09,"Konditorei",66.6386512377995,"Montag",NA,4,3.1625,11,0
"7930",2018-01-10,"Konditorei",55.6411164339088,"Donnerstag",NA,6,4.0125,6,21
"7931",2018-01-11,"Konditorei",59.0034955815228,"Dienstag",NA,7,3.8375,10,61
"7932",2018-01-12,"Konditorei",92.456896212952,"Mittwoch",NA,7,2.275,10,10
"7933",2018-01-13,"Konditorei",93.167767994205,"Samstag",NA,8,1.275,8,10
"7934",2018-01-14,"Konditorei",147.761602469622,"Sonntag",NA,1,0.325,8,5
"7935",2018-01-15,"Konditorei",61.329948854006,"Freitag",NA,7,1.5625,12,61
"7936",2018-01-16,"Konditorei",69.695099163498,"Montag",NA,7,3.3625,9,61
"7937",2018-01-17,"Konditorei",74.4437882733403,"Donnerstag",NA,6,1.8125,10,61
"7938",2018-01-18,"Konditorei",72.0964859731471,"Dienstag",NA,7,1.1625,17,73
"7939",2018-01-19,"Konditorei",67.6096124702958,"Mittwoch",NA,6,1.975,10,73
"7940",2018-01-20,"Konditorei",98.9309178851427,"Samstag",NA,8,1.75,7,61
"7941",2018-01-21,"Konditorei",171.52657521436,"Sonntag",NA,6,-0.6125,3,49
"7942",2018-01-22,"Konditorei",72.9964101881541,"Freitag",NA,7,0.675,7,77
"7943",2018-01-23,"Konditorei",95.8855786531597,"Montag",NA,7,4.6625,7,61
"7944",2018-01-24,"Konditorei",62.9949858594412,"Donnerstag",NA,8,11.6,14,61
"7945",2018-01-25,"Konditorei",76.0722903455264,"Dienstag",NA,7,7.95,9,21
"7946",2018-01-26,"Konditorei",71.1908344949541,"Mittwoch",NA,6,5.9625,5,45
"7947",2018-01-27,"Konditorei",118.531330062167,"Samstag",NA,8,5.6375,9,10
"7948",2018-01-28,"Konditorei",186.614734681636,"Sonntag",NA,6,7.6625,16,61
"7949",2018-01-29,"Konditorei",53.8875937065372,"Freitag",NA,7,7.55,21,63
"7950",2018-01-30,"Konditorei",83.2550647415232,"Montag",NA,4,5.7375,15,10
"7951",2018-01-31,"Konditorei",56.4391103574792,"Donnerstag",NA,7,6.3,15,61
"7952",2018-02-01,"Konditorei",75.058564397273,"Dienstag",NA,7,3.5125,11,61
"7953",2018-02-02,"Konditorei",102.495517469135,"Mittwoch",NA,7,3.45,6,61
"7954",2018-02-03,"Konditorei",88.9079876540388,"Samstag",NA,7,-1.1625,8,71
"7955",2018-02-04,"Konditorei",100.246292103139,"Sonntag",NA,7,0.825,18,73
"7956",2018-02-05,"Konditorei",99.9899199000874,"Freitag",NA,7,-0.2375,10,22
"7957",2018-02-06,"Konditorei",108.184958277869,"Montag",NA,1,-0.8625,5,10
"7958",2018-02-07,"Konditorei",79.4011405411019,"Donnerstag",NA,0,-1.285714,4,5
"7959",2018-02-08,"Konditorei",59.6553309472624,"Dienstag",NA,0,-0.0125,6,5
"7960",2018-02-09,"Konditorei",97.5601431448597,"Mittwoch",NA,1,-0.2625,7,10
"7961",2018-02-10,"Konditorei",104.057349405705,"Samstag",NA,1,0.5625,4,10
"7962",2018-02-11,"Konditorei",103.819891514456,"Sonntag",NA,7,2.3375,11,75
"7963",2018-02-12,"Konditorei",84.7804811697854,"Freitag",NA,5,1.825,15,75
"7964",2018-02-13,"Konditorei",93.8237303340429,"Montag",NA,0,2.6875,7,10
"7965",2018-02-14,"Konditorei",107.610191946433,"Donnerstag",NA,0,2.95,8,5
"7966",2018-02-15,"Konditorei",67.9661089598606,"Dienstag",NA,7,0.675,11,73
"7967",2018-02-16,"Konditorei",76.6521473610704,"Mittwoch",NA,5,4.8625,12,21
"7968",2018-02-17,"Konditorei",107.126311727187,"Samstag",NA,8,4.125,5,10
"7969",2018-02-18,"Konditorei",138.769690509263,"Sonntag",NA,5,4.375,8,0
"7970",2018-02-19,"Konditorei",94.9554744734998,"Freitag",NA,5,4.9125,4,5
"7971",2018-02-20,"Konditorei",97.9060256716053,"Montag",NA,1,3.375,11,10
"7972",2018-02-21,"Konditorei",55.5026714053454,"Donnerstag",NA,6,2.175,7,22
"7973",2018-02-22,"Konditorei",65.9773693766395,"Dienstag",NA,7,1.1125,7,20
"7974",2018-02-23,"Konditorei",89.8807140649128,"Mittwoch",NA,1,0.4375,12,5
"7975",2018-02-24,"Konditorei",83.4673946588364,"Samstag",NA,6,0.125,15,71
"7976",2018-02-25,"Konditorei",101.878885897188,"Sonntag",NA,7,-2.9625,14,71
"7977",2018-02-26,"Konditorei",64.9506430795257,"Freitag",NA,5,-1.5375,18,NA
"7978",2018-02-27,"Konditorei",81.5433307466433,"Montag",NA,6,-3.425,16,71
"7979",2018-02-28,"Konditorei",98.3905462011422,"Donnerstag",NA,5,-6.1375,16,5
"7980",2018-03-01,"Konditorei",55.4335274645784,"Dienstag",NA,6,-3.95,18,71
"7981",2018-03-02,"Konditorei",84.8214422806651,"Mittwoch",NA,6,-4.9625,15,71
"7982",2018-03-03,"Konditorei",117.391966771156,"Samstag",NA,0,-3.4375,13,5
"7983",2018-03-04,"Konditorei",96.6996987260264,"Sonntag",NA,5,-2.3125,10,77
"7984",2018-03-05,"Konditorei",90.3080530152799,"Freitag",NA,5,5.9875,7,10
"7985",2018-03-06,"Konditorei",98.1464438577047,"Montag",NA,0,6.4,9,5
"7986",2018-03-07,"Konditorei",71.6283051882786,"Donnerstag",NA,7,1.1875,6,71
"7987",2018-03-08,"Konditorei",82.9678986697282,"Dienstag",NA,5,4.4625,8,61
"7988",2018-03-09,"Konditorei",95.0395542961277,"Mittwoch",NA,7,4.45,13,61
"7989",2018-03-10,"Konditorei",94.0024445855689,"Samstag",NA,8,3.4,10,63
"7990",2018-03-11,"Konditorei",172.938112248343,"Sonntag",NA,5,11.475,7,45
"7991",2018-03-12,"Konditorei",83.6944634003471,"Freitag",NA,7,6.5375,5,61
"7992",2018-03-13,"Konditorei",76.7539817727839,"Montag",NA,7,4.2625,12,61
"7993",2018-03-14,"Konditorei",89.713393980961,"Donnerstag",NA,8,3.2,8,21
"7994",2018-03-15,"Konditorei",98.7191984946759,"Dienstag",NA,8,2.4625,20,NA
"7995",2018-03-16,"Konditorei",76.6902811720118,"Mittwoch",NA,7,0.2,28,22
"7996",2018-03-17,"Konditorei",64.1508597754103,"Samstag",NA,5,-2.225,29,73
"7997",2018-03-18,"Konditorei",209.019623528428,"Sonntag",NA,1,-0.825,23,5
"7998",2018-03-19,"Konditorei",96.1022154960397,"Freitag",NA,0,2.3,8,5
"7999",2018-03-20,"Konditorei",100.405435136907,"Montag",NA,0,4.2125,17,5
"8000",2018-03-21,"Konditorei",83.9100040755261,"Donnerstag",NA,7,4.7,13,22
"8001",2018-03-22,"Konditorei",86.4838236394023,"Dienstag",NA,8,5.7625,11,61
"8002",2018-03-23,"Konditorei",69.788941651605,"Mittwoch",NA,8,4.425,5,22
"8003",2018-03-24,"Konditorei",84.0343116968659,"Samstag",NA,7,7.125,4,5
"8004",2018-03-25,"Konditorei",85.7336191118162,"Sonntag",NA,7,7.625,6,0
"8005",2018-03-26,"Konditorei",92.1446653918573,"Freitag",NA,7,5.0375,8,61
"8006",2018-03-27,"Konditorei",112.154795801317,"Montag",NA,7,5.325,9,10
"8007",2018-03-28,"Konditorei",95.4414203350383,"Donnerstag",NA,7,3.725,14,61
"8008",2018-03-29,"Konditorei",80.8223522620618,"Dienstag",NA,7,0.9,8,71
"8009",2018-03-31,"Konditorei",85.3647858513557,"Samstag",NA,7,2.225,17,NA
"8010",2018-04-01,"Konditorei",97.0547486434187,"Sonntag",NA,6,2.525,9,71
"8011",2018-04-02,"Konditorei",100.34599611598,"Freitag",NA,5,6.1,8,5
"8012",2018-04-03,"Konditorei",56.2206582497111,"Montag",NA,7,11.775,9,61
"8013",2018-04-04,"Konditorei",71.3942240197333,"Donnerstag",NA,4,13.2125,9,61
"8014",2018-04-05,"Konditorei",116.061737135078,"Dienstag",NA,7,8.6625,19,61
"8015",2018-04-06,"Konditorei",76.3658031199746,"Mittwoch",NA,1,9.9875,10,5
"8016",2018-04-07,"Konditorei",67.2360702223367,"Samstag",NA,0,14.75,9,5
"8017",2018-04-08,"Konditorei",104.245605098994,"Sonntag",NA,0,20.5,5,5
"8018",2018-04-09,"Konditorei",78.1382370856774,"Freitag",NA,5,15.3125,9,5
"8019",2018-04-10,"Konditorei",73.1091348853163,"Montag",NA,8,5.1625,21,10
"8020",2018-04-11,"Konditorei",82.3162867708556,"Donnerstag",NA,8,4.7125,22,NA
"8021",2018-04-12,"Konditorei",73.6791972698499,"Dienstag",NA,5,7.975,19,5
"8022",2018-04-13,"Konditorei",80.1637568854653,"Mittwoch",NA,6,8.7125,15,61
"8023",2018-04-14,"Konditorei",102.451367723374,"Samstag",NA,8,7.675,10,61
"8024",2018-04-15,"Konditorei",82.5239002813353,"Sonntag",NA,8,9.5375,7,61
"8025",2018-04-16,"Konditorei",78.0809616386278,"Freitag",NA,2,13.875,8,63
"8026",2018-04-17,"Konditorei",81.6569740976316,"Montag",NA,0,15.25,11,0
"8027",2018-04-18,"Konditorei",50.2291843439468,"Donnerstag",NA,1,20.35,11,0
"8028",2018-04-19,"Konditorei",81.3062483274968,"Dienstag",NA,0,23.1125,5,0
"8029",2018-04-20,"Konditorei",57.9976096157903,"Mittwoch",NA,0,24.375,13,0
"8030",2018-04-21,"Konditorei",86.0834321468145,"Samstag",NA,1,15.6625,10,5
"8031",2018-04-22,"Konditorei",99.4218470990722,"Sonntag",NA,1,14.525,11,5
"8032",2018-04-23,"Konditorei",77.4251237644108,"Freitag",NA,4,14.4,18,5
"8033",2018-04-24,"Konditorei",61.4083901285691,"Montag",NA,5,12.0875,21,61
"8034",2018-04-25,"Konditorei",96.4352584158038,"Donnerstag",NA,7,9.25,13,61
"8035",2018-04-26,"Konditorei",80.7793766515759,"Dienstag",NA,6,11.0875,18,61
"8036",2018-04-27,"Konditorei",55.0771828740384,"Mittwoch",NA,5,13.0875,8,0
"8037",2018-04-28,"Konditorei",81.8710121370348,"Samstag",NA,7,14.65,8,61
"8038",2018-04-29,"Konditorei",117.881439779767,"Sonntag",NA,7,8.875,9,21
"8039",2018-04-30,"Konditorei",79.2518033997529,"Freitag",NA,7,11.55,10,95
"8040",2018-05-02,"Konditorei",75.4233707731506,"Donnerstag",NA,1,14.725,9,5
"8041",2018-05-03,"Konditorei",62.2496029445585,"Dienstag",NA,1,12.5,14,0
"8042",2018-05-04,"Konditorei",92.6837079237316,"Mittwoch",NA,0,12.1875,10,5
"8043",2018-05-05,"Konditorei",74.5568363291691,"Samstag",NA,0,14.75,9,5
"8044",2018-05-06,"Konditorei",117.972407381309,"Sonntag",NA,0,18.9125,10,NA
"8045",2018-05-07,"Konditorei",65.4915225744896,"Freitag",NA,0,20.825,11,0
"8046",2018-05-08,"Konditorei",101.61089470953,"Montag",NA,0,22.3875,14,5
"8047",2018-05-09,"Konditorei",77.170452622622,"Donnerstag",NA,0,23.3,12,NA
"8048",2018-05-10,"Konditorei",85.5160842400277,"Dienstag",NA,5,20.525,9,95
"8049",2018-05-11,"Konditorei",84.6257280971586,"Mittwoch",NA,1,15.1,8,NA
"8050",2018-05-12,"Konditorei",94.1739600656155,"Samstag",NA,5,17.3375,10,0
"8051",2018-05-13,"Konditorei",80.0259008484754,"Sonntag",NA,2,17.25,12,10
"8052",2018-05-14,"Konditorei",53.6251718774275,"Freitag",NA,0,18.8875,11,5
"8053",2018-05-15,"Konditorei",57.3572122605313,"Montag",NA,0,18,9,0
"8054",2018-05-16,"Konditorei",37.6694699883667,"Donnerstag",NA,5,20.5625,13,21
"8055",2018-05-17,"Konditorei",73.6990571896891,"Dienstag",NA,3,15.2875,10,5
"8056",2018-05-18,"Konditorei",68.1714940213294,"Mittwoch",NA,7,14.75,9,0
"8057",2018-05-19,"Konditorei",77.9819906254498,"Samstag",NA,6,14.9125,8,0
"8058",2018-05-20,"Konditorei",65.4187870817839,"Sonntag",NA,0,18.9,13,5
"8059",2018-05-22,"Konditorei",70.2272839676609,"Montag",NA,0,20.325,13,5
"8060",2018-05-23,"Konditorei",73.4853551775741,"Donnerstag",NA,0,20.1625,10,0
"8061",2018-05-24,"Konditorei",27.433725861826,"Dienstag",NA,0,20.35,15,5
"8062",2018-05-25,"Konditorei",52.1670176955289,"Mittwoch",NA,0,19.775,16,5
"8063",2018-05-26,"Konditorei",85.097600524964,"Samstag",NA,0,19.875,11,5
"8064",2018-05-27,"Konditorei",87.1009984834016,"Sonntag",NA,7,16.425,12,20
"8065",2018-05-28,"Konditorei",37.9547198477045,"Freitag",NA,2,20.2125,10,5
"8066",2018-05-29,"Konditorei",77.5184361046197,"Montag",NA,0,23.4625,14,5
"8067",2018-05-30,"Konditorei",60.5240997148559,"Donnerstag",NA,1,23.1875,11,17
"8068",2018-05-31,"Konditorei",49.7546528574438,"Dienstag",NA,0,21.8875,14,5
"8069",2018-06-01,"Konditorei",72.5548403923688,"Mittwoch",NA,0,21.375,12,5
"8070",2018-06-02,"Konditorei",62.9124810333617,"Samstag",NA,1,22.8875,10,5
"8071",2018-06-03,"Konditorei",70.1967187196386,"Sonntag",NA,7,19.275,9,0
"8072",2018-06-04,"Konditorei",89.2729377064413,"Freitag",NA,5,19.25,14,20
"8073",2018-06-05,"Konditorei",90.8643276697758,"Montag",NA,0,19.7,10,5
"8074",2018-06-06,"Konditorei",41.8644272812954,"Donnerstag",NA,0,22.15,14,5
"8075",2018-06-07,"Konditorei",69.3795740364973,"Dienstag",NA,0,23.6875,10,NA
"8076",2018-06-08,"Konditorei",50.7535069920758,"Mittwoch",NA,0,22.7375,9,0
"8077",2018-06-09,"Konditorei",41.8883153042351,"Samstag",NA,6,22.1125,7,61
"8078",2018-06-10,"Konditorei",107.377542844818,"Sonntag",NA,7,19.1,8,61
"8079",2018-06-11,"Konditorei",47.2663246679017,"Freitag",NA,6,18.5125,15,NA
"8080",2018-06-12,"Konditorei",73.6639310973651,"Montag",NA,8,15.3125,12,20
"8081",2018-06-13,"Konditorei",43.9344371578242,"Donnerstag",NA,7,16.4,14,61
"8082",2018-06-14,"Konditorei",48.2218243781613,"Dienstag",NA,5,20.9,10,NA
"8083",2018-06-15,"Konditorei",51.7287558724867,"Mittwoch",NA,4,19.2,7,0
"8084",2018-06-16,"Konditorei",79.9425697031279,"Samstag",1,5,21.325,7,95
"8085",2018-06-17,"Konditorei",105.970913596347,"Sonntag",1,5,18.275,12,61
"8086",2018-06-18,"Konditorei",52.4623142900464,"Freitag",1,7,17.6375,9,61
"8087",2018-06-19,"Konditorei",47.8861290193053,"Montag",1,3,19.2375,16,21
"8088",2018-06-20,"Konditorei",68.6435116412585,"Donnerstag",1,3,23.65,13,0
"8089",2018-06-21,"Konditorei",50.3503164926632,"Dienstag",1,7,11.5625,15,65
"8090",2018-06-22,"Konditorei",62.6581464475431,"Mittwoch",1,5,15.575,20,61
"8091",2018-06-23,"Konditorei",49.884049264678,"Samstag",1,7,14.3,18,61
"8092",2018-06-24,"Konditorei",68.6194271147451,"Sonntag",1,6,16.2375,10,21
"8093",2018-06-25,"Konditorei",66.9436917796958,"Freitag",NA,6,17.175,13,21
"8094",2018-06-26,"Konditorei",54.5490530559365,"Montag",NA,3,20.075,6,21
"8095",2018-06-27,"Konditorei",52.5737491532418,"Donnerstag",NA,0,22.0125,11,5
"8096",2018-06-28,"Konditorei",62.5161339241154,"Dienstag",NA,0,22.125,9,0
"8097",2018-06-29,"Konditorei",70.8616229090274,"Mittwoch",NA,0,21.85,15,5
"8098",2018-06-30,"Konditorei",72.286780825535,"Samstag",NA,0,21.2375,10,5
"8099",2018-07-01,"Konditorei",70.8375760573994,"Sonntag",NA,0,21.0625,12,5
"8100",2018-07-02,"Konditorei",52.4171126523355,"Freitag",NA,0,22.525,11,5
"8101",2018-07-03,"Konditorei",53.5247684644624,"Montag",NA,0,22.4875,9,5
"8102",2018-07-04,"Konditorei",80.0791978861617,"Donnerstag",NA,5,19.7,9,NA
"8103",2018-07-05,"Konditorei",74.4295025189987,"Dienstag",NA,7,17.5,12,20
"8104",2018-07-06,"Konditorei",70.382242484533,"Mittwoch",NA,0,20.5125,18,5
"8105",2018-07-07,"Konditorei",62.1501168323456,"Samstag",NA,0,20.25,19,5
"8106",2018-07-08,"Konditorei",64.4410669363211,"Sonntag",NA,0,23,10,5
"8107",2018-07-09,"Konditorei",62.8611925638227,"Freitag",NA,6,16.75,18,0
"8108",2018-07-10,"Konditorei",42.7230534757185,"Montag",NA,2,18.675,15,5
"8109",2018-07-11,"Konditorei",88.3289090240568,"Donnerstag",NA,7,19.625,12,21
"8110",2018-07-12,"Konditorei",118.081149876388,"Dienstag",NA,1,26.075,14,NA
"8111",2018-07-13,"Konditorei",69.4569519950266,"Mittwoch",NA,0,23.975,13,5
"8112",2018-07-14,"Konditorei",109.527829403884,"Samstag",NA,7,17.7625,12,0
"8113",2018-07-15,"Konditorei",103.222808871659,"Sonntag",NA,2,23.2,9,5
"8114",2018-07-16,"Konditorei",65.5010025493488,"Freitag",NA,0,24.25,9,5
"8115",2018-07-17,"Konditorei",77.5317706977608,"Montag",NA,0,26.775,10,NA
"8116",2018-07-18,"Konditorei",90.6551065634781,"Donnerstag",NA,3,23.866666,13,0
"8117",2018-07-19,"Konditorei",94.2314254667837,"Dienstag",NA,2,22.575,13,NA
"8118",2018-07-20,"Konditorei",95.9236728001448,"Mittwoch",NA,0,22.775,9,0
"8119",2018-07-21,"Konditorei",91.5962742377594,"Samstag",NA,0,25.0625,10,0
